"['time', 'Speed [km/h]']","['time', 'Steer [deg]']","['time', 'Yaw [deg]']","['time', 'ax [m/s²]']","['time', 'ay [m/s²]']","['time', 'az [m/s²]']"
7.1000000000000005,41.52896575927735,143.30100244750597,252.27265450382743,-0.6288593411445618,6.656518936157227,-0.19389928877353668
7.11,41.460205078125,143.0989381311003,254.09153387980183,-0.6347352862358093,6.629134178161621,-0.1921766996383667
7.12,41.375115966796876,142.83000626272022,256.3011547178143,-0.6376449465751648,6.594359874725342,-0.1898026019334793
7.13,41.304957962036134,142.59462428354325,258.1095702439803,-0.6362572908401489,6.564753532409668,-0.18771959841251373
7.140000000000001,41.22133827209473,142.30589852694845,260.27271847488,-0.6308637261390686,6.528296947479248,-0.18525776267051697
7.15,41.15269432067871,142.0758714160808,262.06922215113343,-0.6240392327308655,6.497840404510498,-0.18333226442337036
7.16,41.07189674377442,141.84124075771248,264.21756253191256,-0.6163814663887024,6.462430477142334,-0.1812521368265152
7.17,41.005810546875004,141.70634452160473,266.0019904337134,-0.609164834022522,6.4355645179748535,-0.17967163026332855
7.18,40.92850456237793,141.62572096864193,268.13710756825935,-0.598199725151062,6.4073166847229,-0.17771634459495544
7.19,40.86504135131836,141.6350646674265,269.9442936603747,-0.5873826146125793,6.387481212615967,-0.17612092196941376
7.2,40.79315299987793,141.7450307130637,272.0702036999195,-0.5735762715339661,6.369228839874268,-0.17452485859394073
7.21,40.735838699340825,141.91747932922817,273.83957786478965,-0.5617113709449768,6.3582763671875,-0.17377091944217682
7.22,40.67032241821289,142.15616711996344,275.9614171115891,-0.5469735860824585,6.347033977508545,-0.1735781580209732
7.23,40.6184944152832,142.3969995900981,277.7291247103018,-0.5350909233093262,6.3406524658203125,-0.17358249425888062
7.24,40.55949783325195,142.76178633329013,279.8506361080211,-0.5218042731285095,6.336616516113281,-0.1736874133348465
7.25,40.51286087036133,143.1365451526704,281.6196551030544,-0.5116083025932312,6.33675479888916,-0.17381364107131958
7.26,40.45974540710449,143.6808429276287,283.745073368979,-0.5005447864532471,6.34204626083374,-0.17394603788852692
7.2700000000000005,40.4342845916748,143.99415736523554,284.809298803937,-0.4924619197845459,6.351053237915039,-0.17419111728668213
7.28,40.38537826538086,144.70630020885775,286.9418477873551,-0.4868641793727875,6.361306190490723,-0.17461927235126495
7.29,40.346496963500975,145.3937860695762,288.7242266324049,-0.48098230361938477,6.378058433532715,-0.17544378340244293
7.3,40.331373596191405,145.6971967328865,289.438773702615,-0.4790237545967102,6.386152744293213,-0.1758115291595459
7.3100000000000005,40.28726348876953,146.8091515297646,291.58894457409167,-0.4751896560192108,6.419763088226318,-0.17717613279819489
7.32,40.25175361633301,147.9131013449354,293.3901474204941,-0.47305580973625183,6.4550299644470215,-0.17896166443824768
7.33,40.21061668395996,149.29221216100936,295.5656719541699,-0.4710822105407715,6.500539779663086,-0.180955708026886
7.34,40.177499771118164,150.4568140560099,297.39143616082765,-0.46989041566848755,6.540053844451904,-0.18265201151371002
7.3500000000000005,40.1391300201416,151.8241632863331,299.59837956468544,-0.4684928357601166,6.585837364196777,-0.1853371560573578
7.36,40.10830993652344,152.89199506117288,301.450808829863,-0.4670225977897644,6.620318412780762,-0.18813759088516235
7.37,40.07274856567383,154.02479559539785,303.6889798586061,-0.46457475423812866,6.655062675476074,-0.19183778762817383
7.38,40.04435577392578,154.79021391454614,305.5655606726888,-0.4616791605949402,6.676523685455322,-0.19470186531543732
7.390000000000001,40.01184997558594,155.4230446015262,307.82870287303746,-0.4569344222545624,6.690700054168701,-0.1972573697566986
7.4,39.98612480163575,155.65859050524324,309.7213756128047,-0.4517158567905426,6.690693378448486,-0.19856488704681396
7.41,39.95695953369141,155.52949992992998,311.99632038003915,-0.443782776594162,6.673637866973877,-0.1992340236902237
7.42,39.93410453796387,155.03709793228543,313.89123342185417,-0.4357471168041229,6.64336633682251,-0.19989129900932312
7.43,39.90847549438477,153.94648064637448,316.1582005281381,-0.42408689856529236,6.587288856506348,-0.19897745549678802
7.44,39.89640769958496,152.5888302846727,318.03650254989157,-0.412741094827652,6.521294593811035,-0.19594858586788177
7.45,39.866655349731445,150.39963171227856,320.27046618210596,-0.3971538841724396,6.41744327545166,-0.18991976976394653
7.46,39.85642776489258,149.08171939116792,321.37679290310797,-0.38801294565200806,6.354494094848633,-0.186151385307312
7.47,39.83765830993652,145.98466573467402,323.56239879599866,-0.3679540455341339,6.209595203399658,-0.17705371975898743
7.48,39.823647308349614,142.9251234771018,325.3508701697882,-0.3503430485725403,6.067938804626465,-0.16852732002735138
7.49,39.80855484008789,138.67462845471118,327.44973266021975,-0.32829251885414124,5.871363639831543,-0.1574942022562027
7.5,39.79507942199707,133.82087746444668,329.4882982406584,-0.3054037392139435,5.647500038146973,-0.14584068953990936
7.51,39.78491363525391,129.3214220468091,331.1345104344149,-0.2856888771057129,5.440227508544922,-0.1352706253528595
7.5200000000000005,39.773793411254886,123.34522508910136,333.0390403825813,-0.2612007260322571,5.165770530700684,-0.12189166247844696
7.53,39.7653133392334,117.88570462134844,334.5606699258767,-0.24040229618549347,4.914848327636719,-0.11011204868555069
7.54,39.75589942932129,110.79318154569384,336.2999912583988,-0.21522988379001617,4.588909149169922,-0.09584829956293106
7.55,39.748528289794926,104.49992037652495,337.6712473569272,-0.19469980895519257,4.3006463050842285,-0.08346862345933914
7.5600000000000005,39.74006881713867,96.52072263338681,339.21601758113064,-0.1705685406923294,3.9357433319091797,-0.06846105307340622
7.57,39.73324356079102,89.59044387127669,340.4146884597112,-0.1514122635126114,3.620614528656006,-0.05650077387690544
7.58,39.725189208984375,80.94257060839429,341.7415210078779,-0.12968766689300537,3.2299227714538574,-0.042850904166698456
7.59,39.71851501464844,73.49941294150793,342.750749759639,-0.11296428740024567,2.89553165435791,-0.0331110879778862
7.6000000000000005,39.71046409606934,64.27744861850762,343.8418861399269,-0.09474324434995651,2.484297752380371,-0.02280108444392681
7.61,39.70365257263184,56.38170212664868,344.64825827333857,-0.08132210373878479,2.133984327316284,-0.01597742736339569
7.62,39.69516220092773,46.52705396573551,345.50058391948613,-0.06731179356575012,1.6995621919631958,-0.008766015991568565
7.63,39.68800735473633,38.23547069071766,346.09112207512544,-0.05779291316866875,1.3352570533752441,-0.003999506123363972
7.640000000000001,39.679177093505864,28.052778789252535,346.6667157768607,-0.048878323286771774,0.89016193151474,0.0004442416247911751
7.65,39.67148323059082,19.232620834745738,347.03890644511307,-0.04344902187585831,0.5067257285118103,0.0031417033169418573
7.66,39.66379280090332,10.412363842495978,347.298672199627,-0.0400652252137661,0.12475856393575668,0.004608749877661467
7.67,39.654426956176756,-0.3648955993319381,347.46956353266074,-0.039362285286188126,-0.3390713334083557,0.004710700828582048
7.68,39.64469032287598,-11.324133478763796,347.4843440620246,-0.042880620807409286,-0.8071462512016296,0.002681284910067916
7.69,39.636299514770506,-20.569807949694155,347.37571673346474,-0.04776671528816223,-1.199288249015808,-0.00043608518899418414
7.7,39.626277923583984,-31.761492961394005,347.09873890224236,-0.054773010313510895,-1.669872522354126,-0.006150782108306885
7.71,39.618360900878905,-41.12970870999721,346.7449897447491,-0.06152821332216263,-2.060631275177002,-0.012509130872786045
7.72,39.609839630126956,-52.363122762431246,346.172619892302,-0.07085903733968735,-2.5242819786071777,-0.02194240875542164
7.73,39.603793716430665,-61.825718064985686,345.56082618796563,-0.07983347773551941,-2.91105055809021,-0.03147464245557785
7.74,39.59915199279785,-70.9985528372861,344.8482462122365,-0.08976012468338013,-3.282003879547119,-0.04210192710161209
7.75,39.59554023742676,-81.75182508163574,343.8492627442305,-0.10271841287612915,-3.711956739425659,-0.05619588494300842
7.76,39.59423904418946,-92.1253592987002,342.6971737557894,-0.11756446212530136,-4.121460914611816,-0.07164742052555084
7.7700000000000005,39.59494972229004,-100.39097419449367,341.6240690749104,-0.1299952119588852,-4.443992614746094,-0.08512068539857864
7.78,39.59831428527832,-109.78307852971899,340.2066682183493,-0.1438123732805252,-4.807188987731934,-0.10206827521324158
7.79,39.603501892089845,-117.09855264026115,338.92297514498046,-0.1536782681941986,-5.086940765380859,-0.11629859358072281
7.8,39.61307373046875,-125.24068454604995,337.2672553278993,-0.16278068721294403,-5.396902084350586,-0.1334078162908554
7.8100000000000005,39.62421798706055,-131.44588408624986,335.7982455619696,-0.1676069051027298,-5.632236003875732,-0.1470787525177002
7.82,39.641926574707036,-138.13154645342513,333.93731954146466,-0.16933909058570862,-5.885051727294922,-0.1624409407377243
7.83,39.66071662902832,-143.10223028228026,332.3123082548919,-0.16741825640201569,-6.071964263916016,-0.17458902299404144
7.84,39.688484573364256,-148.36232288664715,330.28300441096775,-0.16199991106987,-6.271883964538574,-0.18812240660190582
7.8500000000000005,39.716111755371095,-152.17222972643694,328.5332192286372,-0.15548472106456757,-6.417353630065918,-0.1983490139245987
7.86,39.75460510253907,-156.08183000735224,326.37187416767836,-0.14619041979312897,-6.569018840789795,-0.20909254252910614
7.87,39.79096298217774,-158.8298336765018,324.52605652561743,-0.13756179809570312,-6.678028583526611,-0.21694213151931763
7.88,39.83939895629883,-161.56809749589493,322.2654005141266,-0.12726525962352753,-6.790294647216797,-0.22489944100379944
7.890000000000001,39.8654468536377,-162.7154326726737,321.11888496004826,-0.12206534296274185,-6.838733673095703,-0.2283245474100113
7.9,39.92085571289063,-164.58186382564972,318.79853309521155,-0.1118459478020668,-6.920310020446777,-0.23436667025089264
7.91,39.97006072998047,-165.7048152270915,316.8416565772462,-0.10387737303972244,-6.9734673500061035,-0.23846495151519775
7.92,40.0321403503418,-166.5564715147004,314.4719361050886,-0.0950639620423317,-7.020487308502197,-0.24222245812416077
7.930000000000001,40.08601455688477,-166.8922299539199,312.4841051698048,-0.08803804963827133,-7.046700477600098,-0.24447964131832123
7.94,40.152753067016604,-166.89982512427693,310.0886485448546,-0.08035249263048172,-7.064201831817627,-0.24622918665409088
7.95,40.21077461242676,-166.60634555601982,308.0517222098167,-0.07441872358322144,-7.0682692527771,-0.24700841307640076
7.96,40.28033523559571,-165.94817486721905,305.650500905207,-0.06828286498785019,-7.061739921569824,-0.24677397310733795
7.97,40.33893356323242,-165.18484658595676,303.6522607616281,-0.06402060389518738,-7.048410415649414,-0.24588698148727417
7.98,40.409568786621094,-164.09631933793185,301.2612027785034,-0.05990888550877571,-7.026155948638916,-0.24471446871757507
7.99,40.46840057373047,-163.10439828552757,299.27640444721106,-0.05752051621675491,-7.004264831542969,-0.24250680208206177
8.0,40.5388126373291,-161.8209510989688,296.90575506932635,-0.05376434698700905,-6.973477840423584,-0.23885203897953033
8.01,40.59732170104981,-160.6911968291137,294.9405457205736,-0.051352016627788544,-6.945150375366211,-0.23554210364818573
8.02,40.66801872253418,-159.2668838211126,292.56052532314766,-0.04998335614800453,-6.907784461975098,-0.2319776564836502
8.03,40.725267791748045,-158.07875875461053,290.6188937874098,-0.0501558855175972,-6.876132965087891,-0.22945697605609894
8.040000000000001,40.79370574951172,-156.64538891576998,288.26892622233186,-0.051664989441633224,-6.837597370147705,-0.2267896831035614
8.05,40.84863052368164,-155.50872249447482,286.35245710349636,-0.05373380333185196,-6.806793689727783,-0.22474490106105804
8.06,40.912876510620116,-154.20875991050298,284.06737633553354,-0.05695435404777527,-6.772159099578857,-0.2223159670829773
8.07,40.964965438842775,-153.1932883658405,282.17494948257644,-0.060097627341747284,-6.745847702026367,-0.2203068733215332
8.08,41.025678634643555,-152.0748858703859,279.9172987543204,-0.06447078287601471,-6.7179179191589355,-0.21803905069828033
8.09,41.07473602294922,-151.2356468666881,278.0461547708171,-0.0684957355260849,-6.698163986206055,-0.21635709702968597
8.1,41.13178253173828,-150.3432689912476,275.81175400649585,-0.07359239459037781,-6.678659439086914,-0.21470260620117188
8.11,41.17782211303711,-149.69265249166887,273.95782209970093,-0.07806725054979324,-6.66579008102417,-0.21368595957756042
8.120000000000001,41.23130149841309,-149.01586270719065,271.7413983932751,-0.08366178721189499,-6.654112815856934,-0.2128874659538269
8.13,41.27442970275879,-148.529443955259,269.90027992136316,-0.08842155337333679,-6.647172451019287,-0.2125140130519867
8.14,41.324503326416014,-148.02649614553596,267.6967242913336,-0.09423214942216873,-6.641714572906494,-0.21234139800071716
8.15,41.364864349365234,-147.6654933271441,265.8644850653427,-0.09911713749170303,-6.639185905456543,-0.21235434710979462
8.16,41.41171073913574,-147.29174537576102,263.6696720774508,-0.1050034761428833,-6.63820743560791,-0.21243776381015778
8.17,41.449459075927734,-147.02264958284084,261.8432794933894,-0.10990092158317566,-6.63882303237915,-0.21255668997764587
8.18,41.49325675964356,-146.74349975146242,259.6540672606169,-0.11570624262094498,-6.641000270843506,-0.2126387506723404
8.19,41.52854347229004,-146.54250094456728,257.8313356579506,-0.12049853056669235,-6.643708229064941,-0.21271970868110657
8.2,41.569474411010745,-146.33375670315337,255.64551119900645,-0.12617798149585724,-6.647843360900879,-0.21288801729679108
8.21,41.60244369506836,-146.18351986216976,253.82488329460455,-0.13084149360656738,-6.6519269943237305,-0.21310089528560638
8.22,41.641239166259766,-146.02619328482768,251.60774924850503,-0.1364257037639618,-6.657569885253906,-0.21344967186450958
8.23,41.659812927246094,-145.9581372799377,250.51592984930016,-0.13913291692733765,-6.660582542419434,-0.21366174519062042
8.24,41.69592361450196,-145.83915538459607,248.3324276546738,-0.14447669684886932,-6.667045593261719,-0.214100643992424
8.25,41.724989318847655,-145.75840888822816,246.51289258053907,-0.14885985851287842,-6.672920227050781,-0.21446840465068817
8.26,41.75866928100586,-145.67766239186028,244.32919914061597,-0.15399126708507538,-6.6802849769592285,-0.21491849422454834
8.27,41.785774612426756,-145.62008389715706,242.50914497210434,-0.1581631749868393,-6.68658447265625,-0.21527311205863953
8.28,41.81717491149902,-145.5613579306733,240.3245226264541,-0.16306084394454956,-6.694275379180908,-0.2156955599784851
8.290000000000001,41.84243316650391,-145.5210871353269,238.50351223145864,-0.16705328226089478,-6.700760364532471,-0.21607501804828644
8.3,41.87168426513672,-145.48256486840805,236.3175511687311,-0.17173442244529724,-6.7086029052734375,-0.216573104262352
8.31,41.890556716918944,-145.4626890179233,234.85974291304024,-0.17479047179222107,-6.713878154754639,-0.2169225513935089
8.32,41.91346321105957,-145.4440562618675,233.03690202734725,-0.17853759229183197,-6.720530986785889,-0.21736417710781097
8.33,41.939974594116215,-145.43017731747403,230.84853673803184,-0.18292564153671265,-6.728597164154053,-0.21788175404071808
8.34,41.96127090454102,-145.42495905294814,229.02405660693805,-0.18648968636989594,-6.7353715896606445,-0.21829500794410706
8.35,41.98591117858887,-145.42539618505504,226.83358761935827,-0.190651074051857,-6.743525981903076,-0.21877466142177582
8.36,42.00570373535157,-145.43066909109427,225.0072496768102,-0.19401884078979492,-6.750308990478516,-0.21917203068733215
8.370000000000001,42.02859306335449,-145.44208916738654,222.814472085291,-0.19793571531772614,-6.758395195007324,-0.21965917944908142
8.38,42.04698143005371,-145.45531241361968,220.98613972750528,-0.20109401643276215,-6.765068531036377,-0.2200774848461151
8.39,42.068246841430664,-145.47499701880767,218.79090326788486,-0.2047554850578308,-6.772983551025391,-0.22058944404125214
8.4,42.08533058166504,-145.49417618999706,216.96049453259147,-0.20769968628883362,-6.779495716094971,-0.22101590037345886
8.41,42.098593139648436,-145.51107407800367,215.49548725751544,-0.20998552441596985,-6.787203788757324,-0.2215166836977005
8.42,42.114684677124025,-145.53390057020985,213.66334365417288,-0.21275757253170013,-6.791011810302734,-0.22176040709018707
8.43,42.1333065032959,-145.56343430818097,211.46350364705185,-0.21596233546733856,-6.798526763916016,-0.22223398089408875
8.44,42.14827194213867,-145.58952563081044,209.62925634544493,-0.218544602394104,-6.804677486419678,-0.22261762619018555
8.45,42.16559257507324,-145.62225589731312,207.426889168331,-0.22152352333068848,-6.811914443969727,-0.22306863963603973
8.46,42.17951774597168,-145.6506694842604,205.59053816845972,-0.22391605377197266,-6.817666530609131,-0.22346055507659912
8.47,42.19587020874024,-145.68682850572642,203.35227151706817,-0.2267684042453766,-6.82456636428833,-0.22392085194587708
8.48,42.20880661010742,-145.7175370362348,201.51388512082423,-0.2290630340576172,-6.830106735229492,-0.22428762912750244
8.49,42.22398147583008,-145.75592269937027,199.27317326170984,-0.23182448744773865,-6.836694717407227,-0.2246977686882019
8.5,42.23596000671387,-145.78799726771265,197.43279245022825,-0.2340843379497528,-6.842000961303711,-0.22501999139785767
8.51,42.24997444152832,-145.82738013846696,195.18970368528272,-0.23684163391590118,-6.848316192626953,-0.2254057377576828
8.52,42.25664520263672,-145.8467778757098,194.0844288134129,-0.2382032871246338,-6.85136079788208,-0.22559456527233124
8.53,42.26970520019531,-145.88587387851894,191.83944125587809,-0.24099594354629517,-6.857395172119141,-0.2259790152311325
8.540000000000001,42.28012161254883,-145.91801674875302,189.9620681398517,-0.24337813258171082,-6.862278461456299,-0.22630150616168976
8.55,42.29179801940918,-145.95498173254114,187.74836284871557,-0.24626007676124573,-6.867837905883789,-0.22667770087718964
8.56,42.30118103027344,-145.98532143283433,185.8691592419916,-0.24877367913722992,-6.872383117675781,-0.22698695957660675
8.57,42.31175537109375,-146.02007343533137,183.61975938225297,-0.251859575510025,-6.877605438232422,-0.22733749449253082
8.58,42.31989212036133,-146.04717562595798,181.7723844570613,-0.25444766879081726,-6.881707668304443,-0.22760644555091858
8.59,42.32899360656739,-146.07778853381797,179.55459471280147,-0.25760260224342346,-6.886394023895264,-0.22790732979774475
8.6,42.33614501953125,-146.1019947242365,177.67203065300586,-0.2603074312210083,-6.890156269073486,-0.22814655303955078
8.61,42.3413875579834,-146.11983517834855,176.19239311272767,-0.2624426782131195,-6.892966270446777,-0.22832658886909485
8.620000000000001,42.34758453369141,-146.1410087647756,174.30862693963815,-0.2651662826538086,-6.89634895324707,-0.22855012118816376
8.63,42.35420036315918,-146.1637396343334,172.08768164798178,-0.26837655901908875,-6.900055885314941,-0.22879670560359955
8.64,42.35914077758789,-146.18089706952847,170.23626325080144,-0.2710500955581665,-6.902911186218262,-0.228986918926239
8.65,42.36438674926758,-146.19939322180088,168.01388361941937,-0.2742583751678467,-6.906056880950928,-0.22919681668281555
8.66,42.368183898925786,-146.2131219020326,166.1613587315935,-0.27693748474121094,-6.908444881439209,-0.2293565720319748
8.67,42.37084465026856,-146.2230529970858,164.67901643640397,-0.2790915369987488,-6.9102044105529785,-0.2294747531414032
8.68,42.37369422912598,-146.23417254505458,162.82569924663437,-0.2818118929862976,-6.912211894989014,-0.22962194681167603
8.69,42.37713088989258,-146.24907601782354,159.8596076372863,-0.28632238507270813,-6.914994716644287,-0.22983166575431824
8.700000000000001,42.37804756164551,-146.2536659049458,158.74709276489628,-0.28810492157936096,-6.9158935546875,-0.2298988252878189
8.71,42.379225158691405,-146.26096054697936,156.52172151065776,-0.2919173836708069,-6.917446136474609,-0.2300177961587906
8.72,42.379486083984375,-146.26477179253624,154.66691533964908,-0.29545465111732483,-6.918476104736328,-0.23010531067848206
8.73,42.37878913879395,-146.2659192643168,152.40707895085868,-0.30039775371551514,-6.919376373291016,-0.2302023321390152
8.74,42.377257919311525,-146.26333745281053,150.5517263647164,-0.30514222383499146,-6.919789791107178,-0.23027485609054565
8.75,42.37406845092774,-146.2550319427798,148.32503005377887,-0.31187981367111206,-6.919846057891846,-0.23034781217575073
8.76,42.37007217407227,-146.24272394189543,146.4692676562864,-0.3185511529445648,-6.919469833374023,-0.23038990795612335
8.77,42.3633602142334,-146.2201569968777,144.24217519437704,-0.32807859778404236,-6.918430328369141,-0.23040710389614105
8.78,42.35414199829102,-146.1875633341584,142.01497344944093,-0.3395547866821289,-6.916640281677246,-0.23037876188755035
8.790000000000001,42.343979644775395,-146.15058468999197,140.12521037026016,-0.3510437309741974,-6.914424419403076,-0.23031221330165863
8.8,42.33155479431152,-146.10460385649944,138.2692430670926,-0.3640206754207611,-6.911520004272461,-0.2302091270685196
8.81,42.31940460205078,-146.05900551360043,136.75081005232872,-0.3747607469558716,-6.908603191375732,-0.23007003962993622
8.82,42.298740005493165,-145.97939282863476,134.52408642063452,-0.3869640529155731,-6.903624057769775,-0.22940099239349365
8.83,42.27958602905274,-145.9044246723047,132.6690207024374,-0.3942294716835022,-6.898622512817383,-0.2284865379333496
8.84,42.25491828918457,-145.80949870321987,130.44404559917072,-0.400677889585495,-6.891313552856445,-0.22750581800937653
8.85,42.2332820892334,-145.7292439804722,128.59117920188635,-0.40479448437690735,-6.884123802185059,-0.2270982712507248
8.86,42.20631408691406,-145.63348472830864,126.36956455169131,-0.4086841940879822,-6.874269485473633,-0.22700773179531097
8.870000000000001,42.18314666748047,-145.5549102320968,124.51988102256016,-0.41137799620628357,-6.8651652336120605,-0.2269342541694641
8.88,42.15463371276856,-145.46226554619474,122.3023508254888,-0.41412320733070374,-6.853708267211914,-0.22655077278614044
8.89,42.13031272888184,-145.38635482375923,120.45615069283436,-0.4170478880405426,-6.84389591217041,-0.22593216598033905
8.9,42.099691772460936,-145.29549964741972,118.24277325077836,-0.4269556999206543,-6.831574440002441,-0.22521446645259857
8.91,42.08266639709473,-145.2466774552325,117.10338841419352,-0.4360350966453552,-6.824906349182129,-0.22499069571495056
8.92,42.04500732421875,-145.13851457953615,114.85957564919595,-0.46176013350486755,-6.810868740081787,-0.22496460378170013
8.93,42.00862197875977,-145.02929985470766,113.01887381882337,-0.4901916980743408,-6.798422336578369,-0.22494564950466156
8.94,41.956612014770506,-144.861946559664,110.81128837718354,-0.5303831100463867,-6.782360553741455,-0.22441723942756653
8.950000000000001,41.90470504760742,-144.68224428260095,108.93933160116897,-0.5655194520950317,-6.767380237579346,-0.22291286289691925
8.96,41.833403778076175,-144.419705471284,106.70165234604607,-0.6043140292167664,-6.7468390464782715,-0.22007526457309723
8.97,41.7681999206543,-144.16369632081359,104.86717281800738,-0.6313219666481018,-6.726961612701416,-0.2173709273338318
8.98,41.68338203430176,-143.81075312564235,102.67003756579767,-0.6573805809020996,-6.6983256340026855,-0.21484552323818207
8.99,41.60835227966309,-143.48375098893882,100.84372011381713,-0.6733692288398743,-6.670480728149414,-0.21329474449157715
9.0,41.51461486816407,-143.06988250637107,98.65902946627519,-0.6859487295150757,-6.632589340209961,-0.21205389499664307
9.01,41.43448333740235,-142.7277446704668,96.84504050574652,-0.6917154788970947,-6.598392009735107,-0.21097004413604736
9.02,41.33700370788574,-142.36168751208913,94.67677646315846,-0.6946254372596741,-6.557133674621582,-0.2088625282049179
9.03,41.28798751831055,-142.21131406732212,93.59614491381407,-0.6950064897537231,-6.536833763122559,-0.20757420361042023
9.040000000000001,41.189704513549806,-141.98498891898458,91.44158906089022,-0.6950595378875732,-6.498850345611572,-0.20463401079177856
9.05,41.10766410827637,-141.87756370371864,89.65233221534618,-0.6948341131210327,-6.470226287841797,-0.2021278440952301
9.06,41.00935363769531,-141.85296136232824,87.51150504265406,-0.6922084093093872,-6.440377235412598,-0.19939637184143066
9.07,40.92813720703125,-141.91096332875998,85.73167385816463,-0.687795877456665,-6.419037818908691,-0.1974959820508957
9.08,40.83220596313477,-142.0140308833355,83.59976008233937,-0.6786651611328125,-6.394969940185547,-0.19591514766216278
9.09,40.754319763183595,-142.16090727124742,81.82587116242786,-0.6677995324134827,-6.378129959106445,-0.1949511170387268
9.1,40.66410484313965,-142.4312324982182,79.6996742549379,-0.6523147821426392,-6.361732482910156,-0.19426329433918
9.11,40.59199676513672,-142.74152799221187,77.929063825828,-0.6384602189064026,-6.35161828994751,-0.19409862160682678
9.120000000000001,40.50937271118164,-143.226280177986,75.80451982411718,-0.6216427683830261,-6.344827175140381,-0.19408069550991058
9.13,40.469677734375004,-143.51579823652452,74.74181752134407,-0.6133609414100647,-6.343757629394531,-0.193982794880867
9.14,40.3924129486084,-144.2039397954033,72.58209121521853,-0.5968812108039856,-6.3466010093688965,-0.1937696635723114
9.15,40.32066535949707,-145.0318406850789,70.45005449598823,-0.5810645222663879,-6.357005596160889,-0.19382993876934052
9.16,40.264168167114256,-145.9475368263458,68.66819474531529,-0.5689307451248169,-6.376532554626465,-0.1946076899766922
9.17,40.20033416748047,-147.26278537368015,66.52060568534486,-0.5540647506713867,-6.409467697143555,-0.19674010574817657
9.18,40.17016296386719,-147.95329017801177,65.44193440029225,-0.5461064577102661,-6.427876949310303,-0.19768701493740082
9.19,40.11273536682129,-149.39776590444274,63.24055760060798,-0.5290747880935669,-6.468771934509277,-0.19922710955142975
9.200000000000001,40.06966552734375,-150.59605429242978,61.421323054796744,-0.5139033198356628,-6.50354528427124,-0.2007114291191101
9.21,40.02323799133301,-151.9938934872079,59.22326572704909,-0.4936000406742096,-6.543768405914307,-0.20323054492473602
9.22,39.98932800292969,-153.07896465951282,57.37918295303735,-0.4745504558086395,-6.573990821838379,-0.2058243751525879
9.23,39.95485496520996,-154.21799432626082,55.15234320812726,-0.4492228329181671,-6.604011535644531,-0.2094278782606125
9.24,39.93149871826172,-154.97143249360494,53.2863526023527,-0.42815688252449036,-6.621646881103516,-0.212201789021492
9.25,39.91604919433594,-155.40860558162078,51.78799692865408,-0.4127238094806671,-6.629824638366699,-0.21395625174045563
9.26,39.90008125305176,-155.7068662822969,49.875704470496004,-0.39493754506111145,-6.630897521972656,-0.2153567671775818
9.27,39.88574752807617,-155.6264612953875,47.617869327132404,-0.37680500745773315,-6.616211414337158,-0.21613892912864685
9.28,39.87664260864258,-155.14296586442063,45.702520359320744,-0.3632839024066925,-6.588414669036865,-0.21636684238910675
9.290000000000001,39.86876678466797,-154.05196608791616,43.45125927303328,-0.3483889698982239,-6.535572052001953,-0.21581394970417023
9.3,39.86407699584961,-152.68539549915835,41.585333554055836,-0.33665868639945984,-6.473689079284668,-0.2132822871208191
9.31,39.86015625,-150.45487428228563,39.3653376586941,-0.32226911187171936,-6.37490177154541,-0.20760676264762878
9.32,39.85818214416504,-148.05687682696419,37.50410086458187,-0.30825644731521606,-6.2693610191345215,-0.20075921714305878
9.33,39.85740280151367,-145.8455484416592,36.059980307987736,-0.297224223613739,-6.172294616699219,-0.19422000646591187
9.34,39.8570972442627,-142.67315779862005,34.28203084061464,-0.2834879755973816,-6.033461570739746,-0.18524545431137085
9.35,39.85737533569336,-138.28026699241298,32.19564369070211,-0.26649191975593567,-5.838996887207031,-0.17391842603683472
9.36,39.857869720458986,-134.15856201701212,30.50289058794117,-0.2521379888057709,-5.655361175537109,-0.16379018127918243
9.370000000000001,39.8584945678711,-128.62326743060706,28.53480743709514,-0.23398743569850922,-5.407631874084473,-0.15039367973804474
9.38,39.858930587768555,-123.50961408204523,26.95380476689207,-0.21792183816432953,-5.177665710449219,-0.13850775361061096
9.39,39.85924644470215,-116.8119169215524,25.13600797590112,-0.19782163202762604,-4.875307083129883,-0.12328784167766571
9.4,39.85927047729492,-112.01810767144393,23.976747288831536,-0.18071764707565308,-4.602283477783203,-0.10990653932094574
9.41,39.85898551940918,-105.70149408550277,22.5916190760988,-0.16750198602676392,-4.371509552001953,-0.09927091002464294
9.42,39.85800704956055,-97.69886196332232,21.029534322349374,-0.14748094975948334,-4.007834434509277,-0.08315201103687286
9.43,39.85668182373047,-90.74314757674307,19.816142678560148,-0.13116799294948578,-3.6928248405456543,-0.06996700912714005
9.44,39.85441932678223,-81.9276068301152,18.45210096734253,-0.11195336282253265,-3.2932510375976562,-0.055076535791158676
9.450000000000001,39.85204010009766,-74.44868629273464,17.42976166746961,-0.09711267054080963,-2.9573326110839844,-0.043873731046915054
9.46,39.84857597351074,-65.18774891033024,16.323252238907326,-0.0807516798377037,-2.5426812171936035,-0.031811755150556564
9.47,39.845166778564455,-57.260764548302255,15.504510632908728,-0.06857910007238388,-2.1892313957214355,-0.023369284346699715
9.48,39.842100906372075,-50.79453225349739,14.918864600262447,-0.05992899090051651,-1.9025264978408813,-0.017267676070332527
